Point Name,DEMO.SIM.II100,DEMO.SIM.TI101,DEMO.SIM.TI102,DEMO.SIM.XI101X,DEMO.SIM.XI101Y,DEMO.SIM.XI102X,DEMO.SIM.XI102Y
Description,MOTOR CURRENT,NDE BRNG TEMP,DE DRNG TEMP,REL VIB NDE X,REL VIB NDE Y,REL VIB DE X,REL VIB DE Y
Extended Name,,,,,,,
Extended Description,,,,,,,
Units,A,C,C,um,um,um,um
01/31/2017 04:00,474.1676104,60.99938202,53.99977112,11.2612036,10.72410613,10.71426667,15.91564267
01/31/2017 05:00,474.8516151,60.99938202,53.99977112,11.2429297,10.82235279,10.98058704,15.50702093
01/31/2017 06:00,476.7296117,60.99938202,53.99977112,11.16543738,10.87932732,11.07888515,15.46167442
01/31/2017 07:00,473.7411523,60.99938202,53.99977112,11.09921354,10.88031249,10.91376069,15.47405055
01/31/2017 08:00,473.8277946,60.99938202,53.99977112,10.96324897,10.81441867,10.77930331,15.44309329
01/31/2017 09:00,473.3952689,60.99938202,53.99977112,10.94815859,10.71740841,11.04108831,15.29419613
01/31/2017 10:00,472.3400135,61.16669646,53.99977112,11.00669515,10.67655417,10.85757814,15.42507935
01/31/2017 11:00,473.1008543,61.99788094,54.15073732,11.18990165,10.79447388,10.86547937,15.39186171
01/31/2017 12:00,473.1218326,61.9979248,54.99831772,11.32260239,11.08295191,10.81385457,15.81224812
01/31/2017 13:00,471.4620042,61.9979248,54.99831772,11.55827514,11.35693352,10.89611463,15.57838035
01/31/2017 14:00,471.9918167,61.9979248,54.99831772,11.69609973,11.57304776,10.99274797,15.33830677
01/31/2017 15:00,474.4459785,61.9979248,54.99831772,11.77279689,11.54780426,11.32882151,15.88148777
01/31/2017 16:00,475.2148936,61.9979248,54.99831772,11.81147304,11.75436025,11.74001296,16.31689604
01/31/2017 17:00,476.386461,61.9979248,54.99831772,11.83500967,11.74457447,11.6923413,16.21719288
01/31/2017 18:00,475.2805497,61.9979248,54.99831772,11.77942722,11.73445088,11.48584458,16.22837677
01/31/2017 19:00,470.8879927,61.9979248,54.99831772,11.69256587,11.63305012,11.43650842,16.03511081
01/31/2017 20:00,468.2480874,61.9979248,54.99831772,11.60083285,11.53181741,11.42477852,15.82412685
01/31/2017 21:00,475.8579361,61.86562939,54.84851053,11.65271403,11.50456739,11.47480671,15.9372071
01/31/2017 22:00,477.7424933,60.99938202,53.99977112,11.60627025,11.47494802,11.6087106,16.15948566
01/31/2017 23:00,472.2983453,60.99938202,53.99977112,11.56296927,11.33474496,11.54192337,15.91412274
02/01/2017 00:00,469.1085605,60.99938202,53.99977112,11.46952645,11.27029906,11.49832102,15.92169604
02/01/2017 01:00,470.5573606,60.99938202,53.99977112,11.49751519,11.34176918,11.37823004,15.79656009
02/01/2017 02:00,480.8868585,60.99938202,53.99977112,11.6695153,11.3700393,11.41303854,16.35199697
02/01/2017 03:00,478.3156326,60.99938202,53.99977112,11.67878974,11.41389927,11.48476631,16.06157171
02/01/2017 04:00,475.5525485,61.14999779,53.99977112,11.60666287,11.39417587,11.36193325,16.10986303
02/01/2017 05:00,479.9099703,61.00338707,53.99977112,11.63242397,11.45810682,11.50912499,16.12340283
02/01/2017 06:00,475.6843675,61.70104598,53.99977112,11.58450539,11.29866531,11.48037004,15.88494753
02/01/2017 07:00,471.2043823,61.96457017,53.99977112,11.48349356,11.31126739,11.33730056,15.82329092
02/01/2017 08:00,471.8776906,61.79238775,53.99977112,11.43517295,11.25343216,11.40821895,15.71351402
02/01/2017 09:00,472.1952404,61.26618178,53.99977112,11.44804391,11.24513297,11.26241101,15.68455537
02/01/2017 10:00,472.9137039,61.9979248,54.84854891,11.46233362,11.17478641,10.90727806,15.41370094
02/01/2017 11:00,474.9666352,61.9979248,54.99831772,11.64472941,11.28894415,11.010426,15.47100177
02/01/2017 12:00,472.3848077,61.9979248,54.99831772,11.62817652,11.42661081,11.02778422,15.29517565
02/01/2017 13:00,471.3182549,61.9979248,54.99831772,11.59826376,11.46979838,10.72289762,15.27232936
02/01/2017 14:00,467.5866193,61.9979248,54.99831772,11.52180056,11.37907941,10.87745814,15.22841672
02/01/2017 15:00,469.3105951,61.9979248,54.99831772,11.49022337,11.33812772,10.60233677,15.26979317
02/01/2017 16:00,469.5331565,61.9979248,54.99831772,11.43386011,11.25857232,10.8015102,15.25781517
02/01/2017 17:00,469.7244067,61.9979248,54.99831772,11.49227982,11.37779901,10.7604313,15.21400677
02/01/2017 18:00,469.0922498,61.9979248,54.99831772,11.47419022,11.35327925,10.8501151,15.12543028
02/01/2017 19:00,476.2420326,61.9979248,54.99831772,11.62963213,11.30054013,10.78615778,15.60356895
02/01/2017 20:00,475.8175869,61.9979248,54.99831772,11.66491794,11.4533966,10.89050798,15.56504191
02/01/2017 21:00,478.065398,61.9979248,54.99831772,11.70673296,11.46498443,10.92595101,15.4037866
02/01/2017 22:00,479.540607,61.9979248,54.99831772,11.71008297,11.40651643,10.96751911,15.68495512
02/01/2017 23:00,475.4009147,61.9979248,54.99831772,11.70457998,11.34456342,10.95886183,15.4828782
02/02/2017 00:00,475.5425029,61.9979248,54.99831772,11.54111336,11.35835135,10.99348432,15.55622914
02/02/2017 01:00,482.6759554,61.9979248,54.38821996,11.5271005,11.28323779,10.89123398,15.57565751
02/02/2017 02:00,478.9413449,61.9979248,53.99977112,11.45404733,11.25457376,11.00001187,15.40954602
02/02/2017 03:00,475.4930851,61.9979248,53.99977112,11.52384984,11.16988083,10.85925983,15.34804568
02/02/2017 04:00,474.7760169,61.24726128,53.99977112,11.43018428,11.18264218,10.89645113,15.40923756
02/02/2017 05:00,475.2966614,61.17681326,53.99977112,11.3613977,11.15566899,10.87834108,15.52029137
02/02/2017 06:00,476.4570192,61.15812707,53.99977112,11.36371542,11.12919935,10.96748426,15.46715564
02/02/2017 07:00,468.7057158,60.99938202,53.99977112,11.27598466,11.01581325,10.92824218,15.31427395
02/02/2017 08:00,469.5337068,60.99938202,53.99977112,11.16669486,10.86150942,10.82258355,15.37861638
02/02/2017 09:00,473.8574791,60.99938202,53.99977112,11.2279762,10.96439086,10.89811773,15.37401684
02/02/2017 10:00,474.0647297,61.36186744,53.99977112,11.35462432,10.95921083,10.76365638,15.64957497
02/02/2017 11:00,472.8248603,61.09848544,53.99977112,11.19422678,11.05161226,10.71380944,15.33004845
02/02/2017 12:00,472.0182626,61.99792451,53.99977112,11.34167911,11.11770534,10.83504471,15.64990014
02/02/2017 13:00,469.0811749,61.9979248,54.26662516,11.42903463,11.26757596,10.72075628,15.50125317
02/02/2017 14:00,464.9273096,61.9979248,54.98169176,11.41870457,11.18283911,10.86388064,15.8381383
02/02/2017 15:00,464.5513871,61.9979248,54.99831772,11.40550855,11.27401312,11.29701063,16.07582421
02/02/2017 16:00,467.5366891,61.99792367,54.99831772,11.50465749,11.27806987,11.45553315,16.15462734
02/02/2017 17:00,466.8614135,61.14766146,54.02754777,11.50248322,11.26743972,11.76621863,16.31479924
02/02/2017 18:00,468.2197812,60.99938202,53.99977112,11.45506364,11.25040211,11.69886172,16.29358516
02/02/2017 19:00,470.9717833,60.99938202,53.99977112,11.46797901,11.32057126,11.71722064,16.29200234
02/02/2017 20:00,481.1372482,60.99938202,53.99977112,11.64791321,11.34039117,11.92218437,16.38001437
02/02/2017 21:00,483.0564567,60.99938202,53.99977112,11.65373109,11.13553836,11.65055174,16.25926757
02/02/2017 22:00,476.9522778,60.99938202,53.99977112,11.41057945,11.09889031,11.67018602,16.17366436
02/02/2017 23:00,481.7730442,60.99938202,53.99977112,11.42015763,11.12189153,11.51980619,16.21296656
02/03/2017 00:00,481.3026012,60.99938202,53.99977112,11.47511745,11.16463783,11.54613099,16.25819866
02/03/2017 01:00,476.3549554,60.99938202,53.99977112,11.39246775,11.16728029,11.43378223,16.14747569
02/03/2017 02:00,476.9921662,60.99938202,53.99977112,11.44867388,11.24087544,11.55955148,16.10345193
02/03/2017 03:00,481.0570765,60.99938202,53.99977112,11.56857971,11.30308149,11.62527024,16.18570424
02/03/2017 04:00,480.3705144,60.99938202,53.99977112,11.61625832,11.34535792,11.51091053,15.96004066
02/03/2017 05:00,480.334522,60.99938202,53.99977112,11.51436792,11.35654037,11.50155213,15.99764876
02/03/2017 06:00,479.4885487,60.99938202,53.99977112,11.51108096,11.25101844,11.48913685,16.00275055
02/03/2017 07:00,480.3829687,60.99938202,53.99977112,11.55232984,11.26166764,11.18899447,15.8045085
02/03/2017 08:00,478.954645,60.99938202,53.99977112,11.46400376,11.25993085,10.96126813,15.54959334
02/03/2017 09:00,483.3018964,61.11799289,53.99977112,11.48364944,11.28297772,11.21174705,15.54035563
02/03/2017 10:00,483.5183362,61.99710413,53.99977112,11.65384911,11.35839032,11.041708,15.55564169
02/03/2017 11:00,468.6132991,61.9979248,54.47930985,11.52160635,11.39119764,10.73808376,15.17679178
02/03/2017 12:00,465.0515256,61.9979248,54.91652455,11.48727395,11.34691526,10.663814,15.36189286
02/03/2017 13:00,465.796012,61.9979248,54.99831772,11.53355042,11.40128745,10.76493369,15.26457199
02/03/2017 14:00,464.1005427,61.9979248,54.99831772,11.59821409,11.53937169,10.7611781,15.31204834
02/03/2017 15:00,463.8366963,61.9979248,54.99831772,11.63916489,11.44630433,11.14879977,15.74659217
02/03/2017 16:00,474.4337539,61.9979248,54.99831772,11.83351859,11.51837729,11.68314809,16.53017982
02/03/2017 17:00,474.8090361,61.68823199,54.99831772,11.70499837,11.50815506,11.67140818,16.52021733
02/03/2017 18:00,478.4733305,61.07814306,54.99831075,11.81233211,11.43423994,11.99828426,16.66909597
02/03/2017 19:00,476.2949097,60.99938202,54.43874561,11.77283004,11.42246451,11.82038433,16.64144613
02/03/2017 20:00,476.1137264,60.99938202,54.32596931,11.781928,11.44537072,11.80309186,16.39455913
02/03/2017 21:00,480.8156107,60.99938202,53.99977112,11.82125137,11.42768991,11.80769763,16.66712632
02/03/2017 22:00,478.3130043,60.99938202,54.14239267,11.86831616,11.48581391,11.87913885,16.27191485
02/03/2017 23:00,477.0868099,61.00776486,54.00941052,11.80577481,11.49154198,11.54427708,16.3703246
02/04/2017 00:00,475.9562432,60.99938202,53.99977112,11.75769627,11.35265592,11.77117362,16.37171981
02/04/2017 01:00,478.3409421,60.99938202,53.99977112,11.67225138,11.28185685,11.8854507,16.63270287
02/04/2017 02:00,478.0817746,60.99938202,53.99977112,11.65574019,11.18520387,11.75844823,16.6434816
02/04/2017 03:00,479.7484189,60.99938202,53.99977112,11.73046402,11.13598261,11.73105065,16.63841518
02/04/2017 04:00,479.782755,60.99938202,53.99977112,11.77365538,11.23206312,11.87160753,16.43806015
02/04/2017 05:00,478.4940117,60.99938202,53.99977112,11.70806141,11.24411996,11.74476228,16.57207003
02/04/2017 06:00,471.80099,60.99938202,53.99977112,11.627386,11.17313361,11.68661536,16.55116866
02/04/2017 07:00,470.760807,60.99938202,53.99977112,11.52764022,11.04862832,11.70690127,16.71253981
02/04/2017 08:00,465.1370773,60.71767062,53.24752539,11.42048367,11.03458612,11.73951218,16.48205423
02/04/2017 09:00,470.3613849,60.9993782,53.40078281,11.39362825,10.8712225,11.65214797,16.40527858
02/04/2017 10:00,473.3813626,60.9993782,53.9997673,11.46450769,10.93313362,11.5458015,16.41460142
02/04/2017 11:00,472.4170811,60.9993782,53.9997673,11.51531249,10.93433986,11.3123964,16.33922419
02/04/2017 12:00,474.2209483,60.9993782,53.9997673,11.48458738,10.99736122,11.30510468,16.19955274
02/04/2017 13:00,472.9179152,60.9993782,53.9997673,11.48404449,11.01659269,11.65316496,16.18305344
02/04/2017 14:00,471.107035,60.9993782,53.9997673,11.45838345,11.03529491,11.57755303,16.11768485
02/04/2017 15:00,466.6914943,60.9993782,53.9997673,11.38110327,11.06528287,11.60341607,16.35697078
02/04/2017 16:00,467.9487214,60.9993782,53.9997673,11.31458402,10.8837284,11.66199322,16.50904449
02/04/2017 17:00,472.911078,60.9993782,53.9997673,11.34468416,10.94710113,11.62330491,16.33578816
02/04/2017 18:00,475.8267981,60.9993782,53.9997673,11.42352764,11.02904115,11.56065301,16.1899329
02/04/2017 19:00,474.6046325,60.9993782,53.9997673,11.43052909,10.95221178,11.46129411,16.27971556
02/04/2017 20:00,473.4493323,60.9993782,53.9997673,11.41617763,10.98158132,11.56394145,16.37640891
02/04/2017 21:00,474.5823495,60.9993782,53.9997673,11.36708147,10.9405401,11.41280385,16.13017194
02/04/2017 22:00,479.9131574,60.9993782,53.9997673,11.19132111,10.94324196,11.20064149,15.77895078
02/04/2017 23:00,484.2197366,60.9993782,53.9997673,11.2607931,10.86669761,10.98007926,15.55867116
02/05/2017 00:00,480.0593619,60.9993782,53.9997673,11.27520477,11.02162598,11.12888354,15.46805102
02/05/2017 01:00,479.2495366,60.9993782,53.9997673,11.35228158,11.14970871,10.92212336,15.61076661
02/05/2017 02:00,477.9156934,60.9993782,53.9997673,11.33518146,11.09395662,10.96436827,15.63076065
02/05/2017 03:00,476.8937524,60.9993782,53.9997673,11.321167,11.06846401,10.8975412,15.63256562
02/05/2017 04:00,476.5953533,60.9993782,53.9997673,11.26604463,11.00516549,10.95380116,15.48010185
02/05/2017 05:00,473.8080996,60.9993782,53.9997673,11.27318453,11.02970866,10.96859732,15.70845495
02/05/2017 06:00,476.7371959,60.9993782,53.9997673,11.33856621,11.02471928,11.00442658,15.658002
02/05/2017 07:00,482.3959398,60.9993782,53.9997673,11.44603782,11.10095269,11.1402058,15.76968896
02/05/2017 08:00,472.8550844,60.9993782,53.9997673,11.29530065,11.11049504,10.89639751,15.49661986
02/05/2017 09:00,472.7228915,60.9993782,53.9997673,11.19374568,10.9676765,10.79756298,15.48609994
02/05/2017 10:00,473.0077824,60.9993782,53.9997673,11.28753269,10.93847279,10.83525273,15.53863986
02/05/2017 11:00,476.7221543,61.40052501,53.9997673,11.46452364,11.02878425,10.9714356,15.54140475
02/05/2017 12:00,479.7729355,61.9979248,54.09276306,11.47681814,10.99911287,10.80464169,15.79257036
02/05/2017 13:00,476.3449131,61.9979248,54.99831772,11.45479411,11.08896287,10.67381024,15.65217107
02/05/2017 14:00,473.4357092,61.9979248,54.99831772,11.46087632,11.15676046,10.87232602,15.40007735
02/05/2017 15:00,474.5100113,61.9979248,54.99831772,11.46410857,11.15021105,10.83121123,15.52471642
02/05/2017 16:00,474.2353181,61.9979248,54.99831772,11.56658563,11.16319231,10.62375132,15.50019723
02/05/2017 17:00,470.7745831,61.9979248,54.99831772,11.46603266,11.18362002,10.89482026,15.48523076
02/05/2017 18:00,470.4343441,61.9979248,54.71476324,11.40620293,11.22861977,10.74330305,15.42075871
02/05/2017 19:00,470.1823486,61.98184441,53.99977112,11.28543995,11.03622614,10.81018351,15.46108038
02/05/2017 20:00,472.823602,61.9854484,53.99977112,11.36058488,11.00619585,10.83556533,15.47862333
02/05/2017 21:00,475.2749503,61.94788034,53.99977112,11.3106209,11.02673284,10.72232024,15.49051905
02/05/2017 22:00,474.6653032,61.23731756,53.99977112,11.32613453,10.93711652,10.94284705,15.58935785
02/05/2017 23:00,473.941887,60.99938202,53.99977112,11.25871863,10.92169445,10.79580042,15.48624445
02/06/2017 00:00,472.803436,60.99938202,53.99977112,11.20275095,10.85896715,10.55993628,15.61544767
02/06/2017 01:00,485.3988282,60.99938202,53.99977112,11.42483855,10.83571591,10.68514036,15.73583651
02/06/2017 02:00,486.941752,60.99938202,53.99977112,11.41942474,11.04049955,11.01262903,15.61162727
02/06/2017 03:00,486.1195376,60.99938202,53.99977112,11.43490751,11.16540124,10.96515531,15.77276719
02/06/2017 04:00,486.4711978,60.99938202,53.99977112,11.45913435,11.06957952,10.972678,15.63068398
02/06/2017 05:00,480.3545827,60.99938202,53.99977112,11.46477464,11.07856297,10.93227967,15.69827745
02/06/2017 06:00,469.9753601,60.99938202,53.99977112,11.19184322,10.87507209,10.69091955,15.46930116
02/06/2017 07:00,480.1765496,60.99938202,53.99977112,11.29951782,10.94607543,10.95956664,15.62595456
02/06/2017 08:00,477.6915089,60.99938202,53.99977112,11.35075905,10.91417516,10.89511013,15.78523048
02/06/2017 09:00,479.5594812,60.99938202,53.99977112,11.2958612,10.93027186,10.96443896,15.63029025
02/06/2017 10:00,480.0128016,61.03260096,53.99977112,11.49944715,10.98756401,10.93045056,15.68288692
02/06/2017 11:00,482.2108653,61.91341702,53.99977112,11.60685261,11.20444885,10.78271798,15.65180196
02/06/2017 12:00,479.9837784,61.9979248,54.33281397,11.69180206,11.37247365,10.90058326,15.59188558
02/06/2017 13:00,478.103654,61.9979248,54.99831772,11.73555199,11.4161116,10.70620012,15.66935327
02/06/2017 14:00,479.466946,61.9979248,54.99831772,11.88113402,11.57411519,10.87823699,15.66550309
02/06/2017 15:00,477.7422582,61.9979248,54.99831772,11.85095462,11.54784713,10.94630477,15.63587269
02/06/2017 16:00,470.2218979,61.9979248,54.99831772,11.75713863,11.55861849,10.84778313,15.53889422
02/06/2017 17:00,467.7243432,61.9979248,54.99831772,11.82212692,11.62980595,10.86966155,15.59835872
02/06/2017 18:00,469.5411845,61.9979248,54.99831772,11.77765341,11.57204415,11.34932984,16.06272951
02/06/2017 19:00,470.760415,61.9979248,54.99831772,11.77616981,11.56547357,11.3470485,16.22647125
02/06/2017 20:00,471.5966051,61.9979248,54.99831772,11.73946809,11.55397911,11.36289341,16.20791181
02/06/2017 21:00,473.6783871,61.9979248,54.99831772,11.7631158,11.52274586,11.4373701,16.34223621
02/06/2017 22:00,472.2692233,61.9979248,54.99831772,11.70763717,11.41109366,11.38967088,16.27821294
02/06/2017 23:00,471.50269,61.9979248,54.99831772,11.70035073,11.4761661,11.28736033,15.989884
02/07/2017 00:00,468.5602132,61.9979248,54.99831772,11.72300966,11.43947607,11.17069434,16.07850006
02/07/2017 01:00,467.8983054,61.74636926,54.49979857,11.66222306,11.3612985,11.35257591,16.26510548
02/07/2017 02:00,471.5050332,60.99938202,53.99977112,11.64975911,11.46916559,11.44705136,16.19655632
02/07/2017 03:00,469.6406546,60.99938202,53.99977112,11.56266329,11.25847446,11.34145544,16.30500026
02/07/2017 04:00,468.3230611,60.99938202,53.99977112,11.49821732,11.11460981,11.27656692,16.26486002
02/07/2017 05:00,467.8812033,60.99938202,53.99977112,11.46358817,11.12991588,11.37682133,15.96007394
02/07/2017 06:00,466.4718338,60.99938202,53.99977112,11.41501104,11.06515626,11.1883,16.12752825
02/07/2017 07:00,472.4399482,60.99938202,53.99977112,11.40768464,11.01172528,11.40760719,16.29703135
02/07/2017 08:00,476.1000471,60.99938202,53.99977112,11.53347341,11.12859843,11.32845439,16.13678814
02/07/2017 09:00,476.7001404,60.99938202,53.99977112,11.49440003,11.01111883,11.40179381,16.22185294
02/07/2017 10:00,474.7071882,61.60532858,54.03469584,11.59558399,11.07307032,11.37860764,16.22284886
02/07/2017 11:00,475.3265255,61.9979248,54.99831772,11.73791801,11.29425513,11.23532418,15.91347878
02/07/2017 12:00,474.6559296,61.9979248,54.99831772,11.74134456,11.4231734,10.85691314,15.60919527
02/07/2017 13:00,474.6333424,61.9979248,54.99831772,11.90142158,11.5693236,10.96788609,15.64316516
02/07/2017 14:00,474.4053278,61.9979248,54.99831772,11.9998684,11.57259933,11.29756209,15.72372435
02/07/2017 15:00,475.6115725,61.9979248,54.99831772,12.1231334,11.90196079,11.9942802,16.42943922
02/07/2017 16:00,474.2132079,61.9979248,54.99831772,12.2593357,11.94647326,11.86144231,16.585547
02/07/2017 17:00,466.4842843,61.9979248,54.99831772,12.11964659,11.93733038,11.95450335,16.5791572
02/07/2017 18:00,466.3218599,61.9979248,54.99831772,11.91791688,11.63559256,11.91447369,16.56322631
02/07/2017 19:00,472.6813574,61.9979248,54.99831772,11.94962374,11.5556365,11.93164961,16.63055605
02/07/2017 20:00,474.4478603,61.9979248,54.99831772,11.96373039,11.53795494,11.82073595,16.56043009
02/07/2017 21:00,478.6553931,61.9979248,54.99831772,12.06103965,11.6386036,11.65004972,16.48997768
02/07/2017 22:00,472.7082867,61.9979248,54.99831772,11.97072674,11.68750111,11.40012392,16.16137669
02/07/2017 23:00,469.602595,61.9979248,54.99831772,11.83249825,11.5592758,11.45505417,15.94198695
02/08/2017 00:00,470.6252765,61.9979248,54.99831772,11.82535048,11.52267139,11.44718861,16.11968354
02/08/2017 01:00,472.1946892,61.9979248,54.99831772,11.77511997,11.4019778,11.23445375,16.04423197
02/08/2017 02:00,471.980402,61.9979248,54.99831772,11.83199619,11.41899307,11.4108447,16.07366817
02/08/2017 03:00,473.3270789,61.9979248,54.99831772,11.76703023,11.30979889,11.17096738,15.88957143
02/08/2017 04:00,470.7446563,61.9979248,54.99831772,11.69063482,11.33333262,10.8632989,15.40829788
02/08/2017 05:00,468.6504107,61.69798352,54.26049219,11.54621483,11.08597663,10.8849231,15.50757856
02/08/2017 06:00,470.5083626,60.99938202,53.99977112,11.41339667,10.99004506,10.73652375,15.62008259
02/08/2017 07:00,467.5906779,60.99938202,53.99977112,11.39017768,10.95507116,10.80823416,15.7247568
02/08/2017 08:00,466.6146069,60.99938202,53.99977112,11.18887776,10.90210769,10.82499796,15.50155908
02/08/2017 09:00,472.0648577,60.99938831,53.99977112,11.33032525,10.89822642,11.04900083,15.61877851
02/08/2017 10:00,473.207011,61.9039098,54.38422605,11.56322743,11.07803263,10.71175504,15.53948136
02/08/2017 11:00,462.750317,61.9979248,54.99831772,11.57240021,11.23061766,10.69778598,15.2791752
02/08/2017 12:00,460.7277414,61.9979248,54.99831772,11.66448106,11.46289023,10.62408652,15.33570663
02/08/2017 13:00,460.130996,61.9979248,54.99831772,11.61098222,11.4238884,10.70802041,15.38962488
02/08/2017 14:00,461.5502169,61.9979248,54.99831772,11.77836764,11.69107133,11.03014829,15.40275962
02/08/2017 15:00,462.162495,61.9979248,54.99831772,11.93551151,11.70502923,11.68968059,16.25131907
02/08/2017 16:00,465.0395673,61.9979248,54.99831772,12.35278064,12.13471069,11.88287146,16.57364239
02/08/2017 17:00,465.1825575,61.9979248,54.99831772,12.53952684,12.38003529,12.36882312,16.61773543
02/08/2017 18:00,464.4832863,61.9979248,54.99831772,12.51916343,12.26001371,12.32156438,16.81074072
02/08/2017 19:00,466.4128315,61.9979248,54.99831772,12.4058988,12.04128088,12.30424399,16.97380436
02/08/2017 20:00,471.7863501,61.42366668,54.8733494,12.08298927,11.63557825,12.08561976,16.88461998
02/08/2017 21:00,476.6726818,60.99938202,54.00107536,11.9677859,11.55214291,12.10600345,16.70417984
02/08/2017 22:00,477.5181723,60.99938202,53.99977112,11.85740186,11.34016817,12.14630515,16.71265171
02/08/2017 23:00,472.0910712,60.99938202,53.99977112,11.7464101,11.25405284,11.79621945,16.50131769
02/09/2017 00:00,470.7000778,61.39316496,53.99977112,11.71944779,11.20548945,11.8512308,16.49627147
02/09/2017 01:00,466.946843,61.99772547,54.73367375,11.62993068,11.24061473,11.75381747,16.48187551
02/09/2017 02:00,472.3795982,61.9979248,54.99831772,11.71019884,11.27383456,11.68024952,16.35712587
02/09/2017 03:00,473.1271205,61.9979248,54.99831772,11.68674236,11.33467944,11.39609494,16.26244633
02/09/2017 04:00,473.7459846,61.9979248,54.99831772,11.74288887,11.34646456,11.31134078,16.1213985
02/09/2017 05:00,474.6578106,61.9979248,54.99831772,11.74600473,11.40655334,11.45073645,16.26823269
02/09/2017 06:00,474.7045242,61.9979248,54.99831772,11.73460454,11.3711155,11.29149916,16.16099896
02/09/2017 07:00,470.9883831,61.9979248,54.99831772,11.67888585,11.29338006,11.42188836,15.90017358
02/09/2017 08:00,470.8272369,61.9979248,54.99831772,11.66599324,11.2573177,11.34394093,16.03836852
02/09/2017 09:00,474.0595388,61.9979248,54.99831772,11.76556247,11.2649517,11.26277413,15.9866623
02/09/2017 10:00,476.4934834,61.9979248,54.99831772,11.78519119,11.25057614,11.0159969,15.5910661
02/09/2017 11:00,476.7291559,61.9979248,54.99831772,11.87912834,11.37450288,11.04572846,15.6700428
02/09/2017 12:00,478.153573,61.9979248,54.99831772,11.94005879,11.58316825,10.91215922,15.62645744
02/09/2017 13:00,473.4474057,61.9979248,54.99831772,11.99784932,11.69070858,10.9178368,15.59469109
02/09/2017 14:00,471.9878137,61.9979248,54.99831772,11.93860301,11.62653392,10.75162591,15.45509251
02/09/2017 15:00,470.4313513,61.9979248,54.99831772,11.94246333,11.70789132,10.9995768,15.39038621
02/09/2017 16:00,469.7052097,61.9979248,54.99831772,11.92285954,11.68297559,11.09041792,15.58942743
02/09/2017 17:00,467.4893966,61.9979248,54.99831772,11.8016076,11.58851255,11.0788923,16.06827114
02/09/2017 18:00,466.6965421,61.9979248,54.99831772,11.79141758,11.43877337,11.19170299,16.24389461
02/09/2017 19:00,462.1465077,61.9979248,54.99831772,11.67586799,11.4065495,11.12532546,16.21360575
02/09/2017 20:00,460.2161259,61.9979248,54.99831772,11.73178521,11.47546354,11.46943828,16.15787961
02/09/2017 21:00,470.9830849,61.9979248,54.99831772,11.67801217,11.36437579,11.37615716,16.19885203
02/09/2017 22:00,477.8250528,61.9979248,54.99831772,11.89328483,11.59349415,11.27167136,16.14135646
02/09/2017 23:00,478.7588895,61.9979248,54.99831772,11.88479078,11.58183536,11.46055018,16.17396953
02/10/2017 00:00,477.3667319,61.9979248,54.99831772,12.0339395,11.55924793,11.43289736,16.14134912
02/10/2017 01:00,476.0867992,61.9979248,54.99831772,11.89606104,11.60967852,11.40486958,16.2208566
02/10/2017 02:00,475.5583638,61.9979248,54.99831772,11.85857995,11.46892217,11.41765497,16.19198034
02/10/2017 03:00,477.9950613,61.9979248,54.99831772,11.7891391,11.48121753,11.05058744,15.59726075
02/10/2017 04:00,475.9615454,61.9979248,54.99831772,11.6939728,11.34782198,10.922973,15.62765945
02/10/2017 05:00,475.6555492,61.9979248,54.99831772,11.62892127,11.31617439,10.90936627,15.58360917
02/10/2017 06:00,473.7037336,61.9979248,54.99831772,11.53178861,11.21657977,10.96930509,15.64854078
02/10/2017 07:00,472.9319872,61.9979248,54.9952944,11.47104214,11.13210369,10.83553631,15.67332769
02/10/2017 08:00,470.2134389,61.97725496,54.03029234,11.29786521,10.98173704,10.74151271,15.47108531
02/10/2017 09:00,472.067687,61.9979248,53.99977112,11.23611106,10.8719796,10.88753553,15.51063093
02/10/2017 10:00,464.9645333,61.9979248,54.2667885,11.18074318,10.82776517,10.82093836,15.3618534
02/10/2017 11:00,464.7196675,61.9979248,54.99831772,11.34406158,10.88077014,10.83446504,15.63164676
02/10/2017 12:00,462.2986701,61.9979248,54.99831772,11.48390033,11.06689769,10.6400265,15.76136105
02/10/2017 13:00,459.5017732,61.9979248,54.99831772,11.5012983,11.26193988,10.90016864,15.56137009
02/10/2017 14:00,459.0311586,61.9979248,54.99831772,11.64302203,11.41809644,10.78151498,15.34285397
02/10/2017 15:00,467.8930245,61.9979248,54.99831772,11.73773096,11.56126381,10.82223119,15.53557499
02/10/2017 16:00,473.0276374,61.9979248,54.99831772,11.84051139,11.55964449,10.96073196,15.748566
02/10/2017 17:00,472.1780883,61.9979248,54.99831772,11.89517136,11.59187268,11.30396836,15.88574165
02/10/2017 18:00,472.9665454,61.9979248,54.99831772,11.90534519,11.59360809,11.53517062,16.13494628
02/10/2017 19:00,473.3626244,61.9979248,54.99831772,11.9390557,11.67934828,11.60911124,16.32040949
02/10/2017 20:00,473.3775398,61.9979248,54.99831772,12.01274918,11.67333609,11.61668044,16.36190072
02/10/2017 21:00,472.7119631,61.9979248,54.99831772,11.90221774,11.68042829,11.60984283,16.10362209
02/10/2017 22:00,473.4439495,61.9979248,54.99831772,11.931536,11.61844343,11.34179938,16.21640625
02/10/2017 23:00,473.3564476,61.9979248,54.99831772,11.93835156,11.54294371,11.5310426,16.2035119
