TS,PWR1_POWER,PF1_POWER FACTOR,JAVG_CURRENT AVG,JPH1_CURRENT PH A,JPH2_CURRENT PH B,JPH3_CURRENT PH C,TIPH1_WINDING TEMP A,TIPH2_WINDING TEMP B,TIPH3_WINDING TEMP C,TTIB_MOTOR IB BRG TEMP,TTOB_MOTOR OB BRG TEMP,VTIBX_MOTOR IB BRG VIB X,VTIBY_MOTOR IB BRG VIB Y,VTOBX_MOTOR OB BRG VIB X,VTOBY_MOTOR OB BRG VIB Y
12-03-2018 17:30,310133.5625,0.867948771,48.99323273,48.84074402,49.44414139,48.69483185,124.4089508,125.3228912,122.1247177,84.56351471,171.904129,0.133381858,NaN,0.16655536,0.18985118
12-03-2018 18:00,311981.2188,0.865379333,49.26407242,49.21129227,49.70295334,49.21744919,124.4089508,125.3228912,122.1247177,84.56351471,172.5832825,0.124764077,NaN,0.138841838,0.16424495
12-03-2018 18:30,309415.9688,0.86484623,49.50461197,49.15549469,49.43889236,48.99640274,124.4089508,125.3228912,122.0524979,84.56351471,173.3471832,0.118318453,NaN,0.14463532,0.184406206
12-03-2018 19:00,311306.8125,0.871000051,49.71948242,49.63529587,49.86730957,49.45415878,124.6374207,125.3228912,121.896347,84.56351471,174.3011169,0.130847961,NaN,0.147108808,0.185271636
12-03-2018 19:30,311553.1875,0.872000039,49.42708588,49.56926727,49.90443039,49.40807724,124.4089508,125.3228912,121.896347,84.56351471,174.4262543,0.123665631,NaN,0.153449029,0.18095009
12-03-2018 20:00,312282.8438,0.871264994,49.52332306,49.75080872,50.01163864,49.52902222,124.6374207,125.4908524,122.064209,84.56351471,175.3479614,0.122915722,NaN,0.153449029,0.191611841
12-03-2018 20:30,307743.9688,0.870162427,48.74653625,48.70210648,48.99820709,48.46035004,124.6921005,125.3775787,121.951004,84.76326752,175.8088531,0.12060079,NaN,0.139676392,0.176187977
12-03-2018 21:00,311085.8125,0.868982792,49.57138443,49.61745453,49.87945557,49.44966507,124.8659058,125.5513992,122.1247177,84.79042053,176.0413055,0.133544594,NaN,0.152567714,0.175504401
12-03-2018 21:30,311082.8125,0.868000031,49.54097748,49.58675766,49.89358139,49.45999527,124.8659058,125.5513992,122.1247177,84.79042053,176.533783,0.134131759,NaN,0.145089179,0.170699164
12-03-2018 22:00,310938.9375,0.868717968,49.42549515,49.48793411,49.76645279,49.36511612,124.8014603,125.5513992,122.1247177,84.56351471,177.12677,0.129762724,NaN,0.170675293,0.190829322
12-03-2018 22:30,311784.5625,0.869324863,49.52205658,49.38663483,49.60811996,49.25648499,124.6374207,125.4185944,122.1247177,84.56351471,177.5188446,0.130740866,NaN,0.147867233,0.177422389
12-03-2018 23:00,312000.2188,0.870547056,49.49524307,49.37469101,49.65237808,49.29213715,124.6374207,125.4264069,121.999794,84.33660889,177.8833618,0.125947967,NaN,0.159226984,0.184210569
12-03-2018 23:30,311717.25,0.868350446,49.53567886,49.37347031,49.70627213,49.31271362,124.6374207,125.3228912,121.896347,84.33660889,178.3444672,0.134914279,NaN,0.178434566,0.182058662
